Attrition,TotalWorkingYears,Age,JobLevel,YearsInCurrentRole,MonthlyIncome,YearsWithCurrManager,YearsAtCompany,StockOptionLevel,JobInvolvement,OverTime_No,OverTime_Yes,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely
1,24,55,4,7,13695,8,19,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,6,33,2,5,5488,2,6,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1,26,1,0,2293,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,15,34,2,9,4759,12,13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,5,41,1,3,2289,4,5,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,7,49,2,7,6804,7,7,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,8,33,1,4,3838,2,5,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,22,43,4,13,16064,9,17,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,5,36,1,0,3038,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,13,57,2,9,4900,8,12,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,4,29,2,3,4649,2,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,9,45,2,7,4447,8,9,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,1,29,1,0,2109,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,8,42,2,3,6062,2,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,33,1,0,2851,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,23,48,4,2,15202,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,3,31,1,2,2657,2,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,27,1,1,2318,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,3,40,1,1,3617,0,1,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,13,54,3,4,10686,0,9,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,8,30,2,3,4115,3,4,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,29,51,4,6,16307,17,20,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,7,29,1,7,2119,7,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,12,30,3,9,9419,4,10,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,6,37,1,3,2782,3,5,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,11,29,1,5,2514,7,7,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,31,55,4,7,14732,0,7,2,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,29,58,4,0,17875,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,20,50,1,8,3221,8,20,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,10,45,2,7,4385,5,10,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,5,28,1,2,2713,2,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,9,32,2,5,4087,2,6,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,22,41,5,7,19189,10,22,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,8,32,2,0,9679,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,5,41,1,0,2107,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,12,30,2,8,4011,7,12,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,25,43,4,12,16959,12,25,2,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,7,35,1,2,2506,2,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,27,47,5,2,19658,0,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,3,29,1,1,2157,2,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,15,36,3,8,8321,7,12,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,21,53,4,3,17584,3,5,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,10,44,2,0,5033,2,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,8,32,1,0,2370,7,8,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,16,35,2,0,5093,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,10,37,2,8,4285,7,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,23,51,3,12,7484,8,13,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,7,33,2,5,5368,2,6,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,8,29,1,5,3291,1,7,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,15,40,2,11,6377,8,12,3,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,13,32,2,8,5484,8,13,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,42,2,8,4434,8,9,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,9,37,2,0,6334,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,14,41,2,4,4393,4,5,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,25,48,5,0,18265,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,10,45,2,7,5154,7,8,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,10,47,3,7,11849,9,10,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,6,38,2,3,5666,3,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,10,35,2,1,6540,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,31,51,5,10,19847,10,29,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,21,39,4,6,12742,8,21,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,17,36,3,14,10096,8,17,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,18,52,2,9,5577,9,10,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,9,30,3,2,9250,3,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,6,30,1,2,2180,2,4,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6,30,1,4,2141,1,6,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,9,30,3,7,9667,2,7,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,5,35,1,2,2660,2,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,10,31,2,7,5617,8,10,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,19,39,2,0,2086,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,2,25,1,2,2096,1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,6,29,1,5,2340,5,6,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,15,34,2,8,4444,10,11,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,10,33,4,8,17444,0,10,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,10,35,3,7,11996,2,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,3,35,1,0,2450,2,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,15,46,3,2,9071,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,40,2,9,6323,4,10,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,22,60,3,13,10266,11,18,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,22,45,4,8,16792,8,20,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,6,27,2,2,6142,3,6,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,3,21,1,2,3447,2,3,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,4,42,1,0,4841,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,6,34,1,0,2932,2,5,3,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,13,31,1,7,2329,2,7,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,13,36,1,7,2088,2,8,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,13,31,2,7,5460,7,7,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,5,34,1,4,2029,0,5,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,16,40,3,8,13757,8,9,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,16,51,3,9,12490,7,10,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,10,30,2,4,4695,7,8,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,12,35,3,9,8020,9,11,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3,32,1,2,2269,2,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,6,33,2,2,5505,4,6,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,15,40,2,4,4448,7,7,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,18,1,0,1878,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,6,27,2,4,6349,4,5,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,10,42,2,4,6244,3,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,6,29,2,0,6623,0,6,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,5,29,1,2,2800,2,3,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,28,46,3,7,10096,3,7,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,10,36,2,4,5810,8,10,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,10,39,2,2,5042,8,9,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,16,36,1,8,2519,9,11,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,7,34,1,4,3294,2,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,2,31,1,2,2789,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,11,36,2,8,5674,8,9,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,4,23,1,2,2904,2,4,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,11,40,2,7,3975,7,8,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,18,37,1,7,3034,17,18,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,6,36,1,4,2342,3,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,11,30,2,10,4152,8,11,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,30,1,0,2693,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,7,36,1,2,2644,2,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,6,34,1,0,2979,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,6,43,1,0,2437,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,21,1,0,1416,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,18,56,1,4,2942,3,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,6,56,2,0,5380,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,31,50,4,6,17924,7,31,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,9,32,2,2,2176,4,6,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,17,38,2,11,5329,9,13,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,9,37,2,2,5731,3,6,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,4,33,1,1,2500,2,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,34,52,5,18,19999,9,33,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,15,48,3,0,12504,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,10,28,2,8,6674,5,9,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,31,55,4,7,16756,2,9,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,23,46,4,12,16606,1,13,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,7,29,1,2,2058,5,6,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,27,48,3,11,10999,8,15,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,6,31,2,5,6833,1,6,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,35,1,0,2269,1,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,6,27,1,3,2187,3,5,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,6,27,1,2,3058,1,5,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,12,41,3,7,8189,7,9,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,8,37,2,0,6694,0,1,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,3,22,1,1,2523,1,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,17,35,3,6,8095,13,16,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,13,38,1,10,2592,8,11,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,14,37,2,8,6474,11,14,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,3,31,1,2,3067,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,28,47,3,11,10333,10,22,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,19,37,2,0,4071,7,10,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,6,27,1,2,2580,2,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,8,27,2,2,5071,0,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,10,38,3,0,7861,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,11,34,2,1,5346,7,7,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,2,35,1,2,2014,2,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,10,42,2,3,6272,3,4,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,19,1,0,2121,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,10,32,3,3,9610,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,30,53,3,7,7525,12,15,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,8,44,1,2,3195,2,2,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,14,46,2,6,5772,8,9,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,11,30,2,8,5775,9,10,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,17,55,2,7,6385,7,8,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,12,45,2,9,3697,8,10,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,10,42,2,2,4089,2,10,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,33,56,4,16,13402,9,19,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,7,38,2,2,4855,4,5,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,8,27,1,6,4774,3,7,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,5,28,2,4,4221,4,5,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,8,30,1,2,2657,4,5,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,7,38,1,6,2844,0,7,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,16,35,3,10,10903,8,13,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,10,36,3,7,11713,5,8,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,7,39,2,4,5295,0,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,19,44,1,0,3161,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,10,29,1,8,3131,8,10,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,9,32,2,8,6162,8,9,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,9,33,2,7,4682,1,7,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,10,29,2,7,5056,2,10,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,15,36,2,0,6962,0,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,5,32,1,0,2332,2,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,6,33,2,2,8224,3,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,32,50,4,8,11245,13,30,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,21,42,4,8,17861,10,20,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,8,41,2,4,6032,2,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,7,27,2,7,9981,7,7,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,5,25,2,2,4898,2,4,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,5,28,2,2,4898,3,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,8,41,2,4,5993,5,6,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,21,41,5,16,19973,10,21,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,8,37,2,5,6447,3,6,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,10,34,2,8,6125,6,10,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,6,27,2,2,5769,4,6,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,21,39,4,9,17068,10,21,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,27,53,4,2,12965,2,3,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,16,42,4,0,15992,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,13,38,2,7,5249,5,8,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,20,40,2,0,3448,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,20,39,3,6,10938,8,19,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,50,4,3,17639,3,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,19,46,2,7,5562,9,10,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,9,45,2,7,4805,7,8,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,31,1,0,1129,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,5,28,1,2,4382,1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,13,35,2,9,4581,7,11,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,8,39,1,2,2404,2,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,6,24,1,3,3202,4,5,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,26,1,2,2886,2,3,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,6,25,2,3,4000,5,6,2,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,24,45,3,9,5210,11,24,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,5,26,2,3,4741,3,5,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,28,47,4,2,13770,13,22,2,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,15,36,2,12,5406,11,15,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,24,55,5,2,19859,4,5,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,5,38,1,4,3702,4,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,4,55,2,2,4035,2,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,22,40,4,3,13503,11,22,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,6,29,2,0,5561,2,6,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,10,52,3,7,8446,7,8,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,11,29,2,0,6384,6,7,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,20,45,2,9,2348,15,17,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,1,32,1,0,1393,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,8,33,1,3,3408,3,4,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,17,41,2,0,3072,0,1,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,23,49,4,7,15379,0,8,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,8,55,1,2,3537,2,4,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,3,21,1,2,2610,2,3,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,17,49,2,6,5390,8,9,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,21,51,4,7,13734,0,7,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,6,32,1,3,3931,2,4,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,40,58,5,15,19246,8,31,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,23,44,4,11,13320,11,12,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,24,52,4,3,13247,2,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,9,35,3,0,8837,7,9,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,8,41,2,7,9355,7,8,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,6,35,1,4,2859,4,6,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,29,49,3,9,7403,7,26,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,10,37,1,4,2973,0,5,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,5,28,1,0,3485,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,9,35,2,6,4249,1,9,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,12,42,1,9,3673,8,12,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,1,25,1,0,1118,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,23,1,2,3295,2,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,2,20,1,1,2678,2,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,7,30,2,2,9957,2,6,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,8,40,1,0,2406,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,1,21,1,0,2716,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,15,36,2,0,6815,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,18,51,3,2,10650,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,10,44,1,2,2818,2,3,1,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,12,34,2,0,4505,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,18,40,3,15,10435,12,18,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,7,33,1,1,2496,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,23,1,0,1223,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,10,36,3,9,7596,0,10,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
