Attrition,TotalWorkingYears,Age,JobLevel,YearsInCurrentRole,MonthlyIncome,YearsWithCurrManager,YearsAtCompany,StockOptionLevel,JobInvolvement,OverTime_No,OverTime_Yes,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely
0,6,25,1,3,3424,1,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,10,30,3,8,8412,8,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,10,29,3,4,7639,9,10,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,12,39,2,0,5238,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,7,32,1,2,3298,5,6,2,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,8,26,2,0,4306,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,8,38,2,0,5605,7,8,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,9,27,3,8,8726,7,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,8,26,1,7,3578,7,7,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,3,28,1,2,2706,2,3,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,9,38,1,1,2468,5,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,24,44,4,6,16328,17,20,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,19,38,2,0,6861,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,16,35,3,10,10388,1,16,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,11,53,3,3,7005,2,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,32,58,5,8,19701,5,9,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,5,24,1,3,4401,4,5,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,8,27,1,2,2394,7,8,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,13,34,2,9,5957,9,11,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,21,42,4,7,16799,9,20,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,6,28,2,0,9854,2,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,18,1,0,1904,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,18,52,3,6,10445,0,8,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,36,54,4,8,17426,7,10,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,10,36,3,7,7587,9,10,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,10,34,3,7,8500,6,9,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,10,31,3,9,8943,9,10,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,10,44,3,7,7978,5,10,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,13,37,1,8,2793,8,9,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,13,33,1,7,2707,7,9,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,12,30,3,7,7140,7,7,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,10,42,1,3,2936,3,6,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,8,33,2,2,6392,2,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,20,1,0,2973,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,4,28,2,2,4908,2,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,10,33,2,4,5487,9,10,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,23,46,5,2,19627,2,2,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,8,33,1,7,2909,0,8,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,4,43,2,0,4765,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,16,37,2,3,4284,4,5,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,14,51,3,2,10596,2,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,22,50,4,11,13973,5,12,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,10,31,2,4,9936,7,9,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,3,27,1,2,4621,2,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,8,49,2,1,4507,4,5,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,23,42,4,6,17665,7,22,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,26,44,5,9,19190,13,25,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,13,46,2,7,8926,7,9,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,13,39,2,4,5204,4,5,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,24,1,0,2127,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
